timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1631479179.263,1,88,12,31923,587,50,46,124.07,16
1631479179.366,1,88,12,31923,587,50,46,123.39,16
1631479179.469,1,88,12,31923,587,50,46,123.41,16
1631479179.572,1,88,12,31923,587,50,46,123.82,16
1631479179.675,1,88,12,31923,587,50,46,124.2,16
1631479179.778,1,88,12,31923,587,50,46,125.74,16
1631479179.881,1,87,12,31923,587,50,46,115.47,16
1631479179.985,1,87,12,31923,587,50,46,124.2,16
1631479180.088,1,90,12,31923,587,50,46,120.97,16
1631479180.191,1,90,12,31923,587,50,46,123.28,16
1631479180.294,1,87,12,31923,587,50,46,123.43,16
1631479180.397,1,88,12,31923,587,50,46,124.37,16
1631479180.5,1,88,12,31923,587,50,46,123.29,16
1631479180.603,1,88,12,31923,587,50,46,123.09,16
1631479180.707,1,88,12,31923,587,50,46,122.16,16
1631479180.81,1,88,12,31923,587,50,46,105.37,16
1631479180.913,1,88,12,31923,587,50,46,122.9,16
1631479181.015,1,88,12,31923,587,50,46,121.08,16
1631479181.118,1,88,12,31923,587,50,46,123.65,16
1631479181.221,1,88,12,31923,587,50,46,122.42,16
1631479181.324,1,88,12,31923,587,50,46,123.84,16
1631479181.428,1,88,12,31923,587,50,46,121.8,16
1631479181.531,1,88,12,31923,587,50,46,124.25,16
1631479181.634,1,90,12,31923,587,50,46,122.4,16
1631479181.737,1,88,12,31923,587,50,46,121.4,16
1631479181.84,1,88,12,31923,587,50,46,124.83,16
1631479181.943,1,87,12,31923,587,50,46,116.0,16
1631479182.046,1,87,12,31923,587,50,46,123.87,16
1631479182.15,1,88,12,31923,587,50,46,122.67,16
1631479182.253,1,87,12,31923,587,50,46,123.52,16
1631479182.356,1,87,12,31923,587,50,46,123.64,16
1631479182.46,1,87,12,31923,587,50,46,123.76,16
1631479182.563,1,88,12,31923,587,50,46,124.68,16
1631479182.666,1,88,12,31923,587,50,46,123.84,16
1631479182.771,1,85,11,31923,587,50,46,123.29,16
1631479182.874,1,85,11,31923,587,50,46,107.37,16
1631479182.977,1,88,12,31923,587,50,46,122.67,16
1631479183.08,1,88,12,31923,587,50,46,120.49,16
1631479183.183,1,88,12,31923,587,50,46,123.52,16
1631479183.286,1,90,12,31923,587,50,46,123.57,16
1631479183.389,1,90,12,31923,587,50,46,125.17,16
1631479183.493,1,88,12,31923,587,50,46,124.96,16
1631479183.596,1,88,12,31923,587,50,46,122.8,16
1631479183.7,1,88,12,31923,587,50,46,123.84,16
1631479183.802,1,88,12,31923,587,50,46,106.3,16
1631479183.905,1,88,12,31923,587,50,46,124.03,16
1631479184.008,1,88,12,31923,587,50,46,117.87,16
1631479184.111,1,88,12,31923,587,50,46,120.95,16
1631479184.215,1,88,12,31923,587,50,46,122.18,16
1631479184.318,1,88,12,31923,587,50,46,124.78,16
1631479184.421,1,88,12,31923,587,50,46,122.97,16
1631479184.524,1,88,12,31923,587,50,46,124.53,16
1631479184.627,1,87,12,31923,587,50,46,124.21,16
1631479184.73,1,87,12,31923,587,50,46,123.86,16
1631479184.839,1,90,12,31923,587,50,46,123.36,16
1631479184.942,1,87,12,31923,587,50,46,114.79,16
1631479185.045,1,87,12,31923,587,50,46,124.29,16
1631479185.148,1,88,12,31923,587,50,46,122.71,16
1631479185.251,1,88,12,31923,587,50,46,124.16,16
1631479185.353,1,88,12,31923,587,50,46,122.76,16
1631479185.458,1,88,12,31923,587,50,46,123.05,16
1631479185.56,1,88,12,31923,587,50,46,124.2,16
1631479185.663,1,88,12,31923,587,50,46,124.45,16
1631479185.768,1,88,12,31923,587,50,46,124.58,16
1631479185.871,1,88,12,31923,587,50,46,108.43,16
1631479185.974,1,88,12,31923,587,50,46,124.01,16
1631479186.079,1,88,12,31923,587,50,46,120.88,16
1631479186.182,1,88,12,31923,587,50,46,124.2,16
1631479186.285,1,90,12,31923,587,50,46,123.42,16
1631479186.388,1,90,12,31923,587,50,46,124.19,16
1631479186.49,1,87,12,31923,587,49,46,108.09,16
1631479186.593,1,66,9,31923,587,50,46,123.32,16
1631479186.696,1,66,9,31923,587,50,46,123.05,16
1631479186.8,1,87,12,31923,587,50,46,123.55,16
1631479186.903,1,87,12,31923,587,50,46,123.13,16
1631479187.006,1,87,12,31923,587,50,46,123.72,16
1631479187.109,1,87,12,31923,587,50,46,123.39,16
1631479187.212,1,87,12,31923,587,50,46,123.41,16
1631479187.315,1,88,12,31923,587,50,46,124.46,16
1631479187.418,1,89,12,31923,587,50,46,114.62,16
1631479187.522,1,89,12,31923,587,50,46,123.86,16
1631479187.625,1,89,12,31923,587,50,46,121.98,16
1631479187.728,1,89,12,31923,587,50,46,124.44,16
1631479187.831,1,88,12,31923,587,50,46,123.1,16
1631479187.934,1,88,12,31923,587,50,46,124.71,16
1631479188.036,1,88,12,31923,587,50,46,124.1,16
1631479188.139,1,88,12,31923,587,50,46,123.9,16
1631479188.244,1,88,12,31923,587,50,46,122.73,16
1631479188.346,1,88,12,31923,587,50,46,102.47,16
1631479188.449,1,88,12,31923,587,50,46,124.93,16
1631479188.552,1,88,12,31923,587,50,46,118.39,16
1631479188.655,1,88,12,31923,587,50,46,124.07,16
1631479188.758,1,88,12,31923,587,50,46,124.05,16
1631479188.861,1,88,12,31923,587,50,46,123.42,16
1631479188.965,1,88,12,31923,587,50,46,124.71,16
1631479189.068,1,88,12,31923,587,50,46,123.57,16
1631479189.173,1,90,12,31923,587,50,46,122.93,16
1631479189.276,1,87,12,31923,587,50,46,124.32,16
1631479189.378,1,87,12,31923,587,50,46,124.18,16
1631479189.481,1,87,12,31923,587,50,46,111.84,16
1631479189.587,1,87,12,31923,587,50,46,122.91,16
1631479189.69,1,87,12,31923,587,50,46,121.94,16
1631479189.792,1,88,12,31923,587,50,46,124.25,16
1631479189.895,1,88,12,31923,587,50,46,124.93,16
1631479189.998,1,88,12,31923,587,50,46,125.14,16
1631479190.101,1,88,12,31923,587,50,46,123.53,16
1631479190.204,1,88,12,31923,587,50,46,123.65,16
1631479190.308,1,84,11,31923,587,50,46,124.06,16
1631479190.411,1,84,11,31923,587,50,46,102.06,16
1631479190.514,1,88,12,31923,587,50,46,123.67,16
1631479190.617,1,90,12,31923,587,50,46,120.23,16
1631479190.72,1,90,12,31923,587,50,46,123.7,16
1631479190.823,1,88,12,31923,587,50,46,122.97,16
1631479190.926,1,88,12,31923,587,50,46,122.42,16
1631479191.03,1,88,12,31923,587,50,46,124.66,16
1631479191.133,1,88,12,31923,587,50,46,125.03,16
1631479191.236,1,88,12,31923,587,50,46,124.49,16
1631479191.339,1,87,12,31923,587,50,46,124.89,16
1631479191.442,1,88,12,31923,587,50,46,124.63,16
1631479191.544,1,88,12,31923,587,50,46,115.68,16
1631479191.647,1,87,12,31923,587,50,46,122.95,16
1631479191.759,1,87,12,31923,587,50,46,122.76,16
1631479191.862,1,87,12,31923,587,50,46,124.05,16
1631479191.965,1,88,12,31923,587,50,46,125.2,16
1631479192.068,1,88,12,31923,587,50,46,123.46,16
1631479192.172,1,89,12,31923,587,50,46,122.93,16
1631479192.275,1,89,12,31923,587,50,46,104.8,16
1631479192.384,1,89,12,31923,587,50,46,124.51,16
1631479192.487,1,88,12,31923,587,50,46,120.88,16
1631479192.593,1,88,12,31923,587,50,46,125.34,16
1631479192.696,1,88,12,31923,587,50,46,122.87,16
1631479192.799,1,88,12,31923,587,50,46,123.64,16
1631479192.902,1,88,12,31923,587,50,46,124.74,16
1631479193.005,1,88,12,31923,587,50,46,124.13,16
1631479193.108,1,88,12,31923,587,50,46,125.16,16
1631479193.211,1,88,12,31923,587,50,46,112.62,16
1631479193.315,1,88,12,31923,587,50,46,122.28,16
1631479193.418,1,88,12,31923,587,50,46,116.24,16
1631479193.521,1,88,12,31923,587,50,46,125.15,16
1631479193.624,1,88,12,31923,587,50,46,122.73,16
1631479193.727,1,88,12,31923,587,50,46,123.52,16
1631479193.83,1,90,12,31923,587,50,46,124.38,16
1631479193.933,1,87,12,31923,587,50,46,124.07,16
1631479194.037,1,87,12,31923,587,50,46,124.17,16
1631479194.139,1,84,11,31923,587,50,46,124.5,16
1631479194.242,1,84,11,31923,587,50,46,123.34,16
1631479194.345,1,87,12,31923,587,50,46,102.29,16
1631479194.448,1,88,12,31923,587,50,46,123.6,16
1631479194.551,1,88,12,31923,587,50,46,120.02,16
1631479194.654,1,88,12,31923,587,50,46,124.07,16
1631479194.758,1,88,12,31923,587,50,46,123.9,16
1631479194.861,1,88,12,31923,587,50,46,123.71,16
1631479194.964,1,88,12,31923,587,50,46,124.32,16
1631479195.067,1,88,12,31923,587,50,46,123.74,16
1631479195.17,1,88,12,31923,587,50,46,125.51,16
1631479195.273,1,90,12,31923,587,50,46,124.26,16
1631479195.375,1,90,12,31923,587,50,46,125.47,16
1631479195.48,1,88,12,31923,587,50,46,115.56,16
1631479195.583,1,88,12,31923,587,50,46,124.29,16
1631479195.687,1,88,12,31923,587,50,46,122.02,16
1631479195.79,1,88,12,31923,587,50,46,124.15,16
1631479195.893,1,88,12,31923,587,50,46,124.31,16
1631479195.996,1,88,12,31923,587,50,46,123.93,16
1631479196.102,1,88,12,31923,587,50,46,124.18,16
1631479196.205,1,87,12,31923,587,50,46,125.08,16
1631479196.308,1,87,12,31923,587,50,46,124.03,16
1631479196.411,1,87,12,31923,587,50,46,110.95,16
1631479196.514,1,87,12,31923,587,50,46,124.75,16
1631479196.617,1,88,12,31923,587,50,46,122.28,16
1631479196.723,1,88,12,31923,587,50,46,123.9,16
1631479196.826,1,88,12,31923,587,50,46,124.34,16
1631479196.929,1,88,12,31923,587,50,46,124.25,16
1631479197.032,1,90,12,31923,587,50,46,124.41,16
1631479197.135,1,88,12,31923,587,50,46,125.12,16
1631479197.237,1,88,12,31923,587,50,46,124.07,16
1631479197.34,1,88,12,31923,587,50,46,108.78,16
1631479197.444,1,88,12,31923,587,50,46,123.07,16
1631479197.547,1,88,12,31923,587,50,46,119.46,16
1631479197.65,1,88,12,31923,587,50,46,125.23,16
1631479197.753,1,88,12,31923,587,50,46,121.58,16
1631479197.856,1,84,11,31923,587,50,46,123.43,16
1631479197.959,1,88,12,31923,587,50,46,124.47,16
1631479198.065,1,88,12,31923,587,50,46,124.29,16
1631479198.168,1,88,12,31923,587,50,46,122.24,16
1631479198.271,1,88,12,31923,587,50,46,121.81,16
1631479198.374,1,88,12,31923,587,50,46,123.28,16
1631479198.477,1,90,12,31923,587,50,46,113.26,16
1631479198.58,1,90,12,31923,587,50,46,124.34,16
1631479198.683,1,88,12,31923,587,50,46,122.17,16
1631479198.787,1,87,12,31923,587,50,46,122.57,16
1631479198.891,1,87,12,31923,587,50,46,121.94,16
1631479198.994,1,87,12,31923,587,50,46,125.24,16
1631479199.097,1,87,12,31923,587,50,46,124.61,16
1631479199.2,1,88,12,31923,587,50,46,123.86,16
1631479199.303,1,88,12,31923,587,50,46,124.27,16
1631479199.408,1,88,12,31923,587,50,46,110.07,16
1631479199.511,1,88,12,31923,587,50,46,124.38,16
1631479199.614,1,88,12,31923,587,50,46,120.56,16
1631479199.717,1,88,12,31923,587,50,46,124.03,16
1631479199.82,1,88,12,31923,587,50,46,123.36,16
1631479199.923,1,88,12,31923,587,50,46,123.47,16
1631479200.026,1,90,12,31923,587,50,46,124.85,16
1631479200.131,1,88,12,31923,587,50,46,121.82,16
1631479200.234,1,88,12,31923,587,50,46,123.61,16
1631479200.337,1,88,12,31923,587,50,46,107.58,16
1631479200.44,1,88,12,31923,587,50,46,123.16,16
1631479200.543,1,88,12,31923,587,50,46,117.41,16
1631479200.645,1,88,12,31923,587,50,46,124.34,16
1631479200.748,1,88,12,31923,587,50,46,122.55,16
1631479200.852,1,87,12,31923,587,50,46,123.94,16
1631479200.955,1,87,12,31923,587,50,46,122.98,16
1631479201.058,1,87,12,31923,587,50,46,124.7,16
1631479201.161,1,87,12,31923,587,50,46,124.76,16
1631479201.264,1,87,12,31923,587,50,46,125.37,16
1631479201.367,1,88,12,31923,587,50,46,123.86,16
1631479201.47,1,88,12,31923,587,50,46,92.79,16
1631479201.574,1,88,12,31923,587,50,46,122.55,16
1631479201.676,1,86,12,31923,587,50,46,117.77,16
1631479201.779,1,86,12,31923,587,50,46,123.75,16
1631479201.882,1,87,12,31923,587,50,46,123.29,16
1631479201.985,1,87,12,31923,587,50,46,123.28,16
1631479202.088,1,87,12,31923,587,50,46,124.48,16
1631479202.191,1,88,12,31923,587,50,46,124.32,16
1631479202.295,1,88,12,31923,587,50,46,122.75,16
1631479202.4,1,88,12,31923,587,50,46,114.37,16
1631479202.503,1,88,12,31923,587,50,46,124.76,16
1631479202.606,1,88,12,31923,587,50,46,116.91,16
1631479202.709,1,88,12,31923,587,50,46,124.73,16
1631479202.812,1,88,12,31923,587,50,46,123.08,16
1631479202.917,1,88,12,31923,587,50,46,124.18,16
1631479203.02,1,88,12,31923,587,50,46,124.76,16
1631479203.123,1,88,12,31923,587,50,46,123.63,16
1631479203.226,1,90,12,31923,587,50,46,122.35,16
1631479203.329,1,87,12,31923,587,50,46,124.05,16
1631479203.432,1,87,12,31923,587,50,46,123.93,16
1631479203.535,1,87,12,31923,587,50,46,113.91,16
1631479203.639,1,88,12,31923,587,50,46,122.7,16
1631479203.742,1,88,12,31923,587,50,46,122.44,16
1631479203.845,1,88,12,31923,587,50,46,124.12,16
1631479203.948,1,88,12,31923,587,50,46,124.35,16
1631479204.05,1,88,12,31923,587,50,46,124.68,16
1631479204.153,1,88,12,31923,587,50,46,125.11,16
1631479204.256,1,88,12,31923,587,50,46,122.65,16
1631479204.361,1,88,12,31923,587,50,46,123.2,16
1631479204.464,1,88,12,31923,587,50,46,109.69,16
1631479204.566,1,88,12,31923,587,50,46,124.1,16
1631479204.669,1,90,12,31923,587,50,46,121.22,16
1631479204.772,1,90,12,31923,587,50,46,124.01,16
1631479204.875,1,88,12,31923,587,50,46,123.49,16
1631479204.978,1,88,12,31923,587,50,46,124.09,16
1631479205.083,1,88,12,31923,587,50,46,123.92,16
1631479205.186,1,88,12,31923,587,50,46,124.78,16
1631479205.288,1,88,12,31923,587,50,46,123.35,16
1631479205.391,1,84,11,31923,587,50,46,124.89,16
1631479205.494,1,87,12,31923,587,50,46,124.05,16
1631479205.597,1,87,12,31923,587,50,46,113.66,16
1631479205.7,1,87,12,31923,587,50,46,121.96,16
1631479205.805,1,87,12,31923,587,50,46,120.79,16
1631479205.908,1,87,12,31923,587,50,46,125.53,16
1631479206.011,1,88,12,31923,587,50,46,123.41,16
1631479206.114,1,88,12,31923,587,50,46,124.92,16
1631479206.217,1,90,12,31923,587,50,46,125.53,16
1631479206.32,1,88,12,31923,587,50,46,123.09,16
1631479206.423,1,88,12,31923,587,50,46,123.39,16
1631479206.526,1,88,12,31923,587,50,46,109.53,16
1631479206.629,1,88,12,31923,587,50,46,124.27,16
1631479206.732,1,88,12,31923,587,50,46,119.77,16
1631479206.835,1,88,12,31923,587,50,46,122.96,16
1631479206.938,1,88,12,31923,587,50,46,123.79,16
1631479207.041,1,88,12,31923,587,50,46,124.07,16
1631479207.144,1,88,12,31923,587,50,46,123.26,16
1631479207.248,1,88,12,31923,587,50,46,124.65,16
1631479207.351,1,88,12,31923,587,50,46,125.04,16
1631479207.454,1,88,12,31923,587,50,46,110.37,16
1631479207.557,1,88,12,31923,587,50,46,124.32,16
1631479207.66,1,88,12,31923,587,50,46,116.9,16
1631479207.763,1,88,12,31923,587,50,46,123.93,16
1631479207.865,1,90,12,31923,587,50,46,123.65,16
1631479207.97,1,90,12,31923,587,50,46,123.89,16
1631479208.073,1,87,12,31923,587,50,46,122.78,16
1631479208.175,1,87,12,31923,587,50,46,124.21,16
1631479208.278,1,87,12,31923,587,50,46,124.82,16
1631479208.381,1,88,12,31923,587,50,46,122.76,16
1631479208.484,1,88,12,31923,587,50,46,123.55,16
1631479208.587,1,88,12,31923,587,50,46,111.17,16
1631479208.691,1,88,12,31923,587,50,46,125.35,16
1631479208.794,1,88,12,31923,587,50,46,121.11,16
1631479208.897,1,88,12,31923,587,50,46,124.94,16
1631479209.0,1,85,11,31923,587,50,46,121.79,16
1631479209.103,1,85,11,31923,587,50,46,123.38,16
1631479209.206,1,88,12,31923,587,50,46,122.23,16
1631479209.309,1,88,12,31923,587,50,46,123.99,16
1631479209.416,1,90,12,31923,587,50,46,122.36,16
1631479209.519,1,88,12,31923,587,50,46,122.51,16
1631479209.622,1,88,12,31923,587,50,46,123.74,16
1631479209.724,1,88,12,31923,587,50,46,114.03,16
1631479209.827,1,88,12,31923,587,50,46,122.92,16
1631479209.93,1,88,12,31923,587,50,46,121.25,16
1631479210.035,1,88,12,31923,587,50,46,123.5,16
1631479210.138,1,88,12,31923,587,50,46,124.08,16
1631479210.241,1,88,12,31923,587,50,46,124.99,16
1631479210.344,1,87,12,31923,587,50,46,123.64,16
1631479210.447,1,87,12,31923,587,50,46,122.49,16
1631479210.55,1,87,12,31923,587,50,46,124.73,16
1631479210.653,1,87,12,31923,587,50,46,108.3,16
1631479210.757,1,88,12,31923,587,50,46,123.88,16
1631479210.86,1,90,12,31923,587,50,46,121.47,16
1631479210.963,1,90,12,31923,587,50,46,124.78,16
1631479211.066,1,88,12,31923,587,50,46,124.03,16
1631479211.168,1,88,12,31923,587,50,46,122.48,16
1631479211.271,1,88,12,31923,587,50,46,122.28,16
1631479211.374,1,88,12,31923,587,50,46,123.5,16
1631479211.478,1,88,12,31923,587,50,46,125.09,16
1631479211.581,1,88,12,31923,587,50,46,124.14,16
1631479211.684,1,88,12,31923,587,50,46,124.36,16
1631479211.787,1,88,12,31923,587,50,46,117.02,16
1631479211.89,1,88,12,31923,587,50,46,122.07,16
1631479211.993,1,88,12,31923,587,50,46,122.29,16
1631479212.096,1,88,12,31923,587,50,46,124.31,16
1631479212.2,1,88,12,31923,587,50,46,124.17,16
1631479212.303,1,88,12,31923,587,50,46,123.69,16
1631479212.406,1,88,12,31923,587,50,46,124.72,16
1631479212.509,1,90,12,31923,587,50,46,121.46,16
1631479212.611,1,90,12,31923,587,50,46,123.57,16
1631479212.714,1,88,12,31923,587,50,46,80.07,16
1631479212.817,1,88,12,31923,587,50,46,123.74,16
1631479212.924,1,83,11,31923,587,50,46,118.85,16
1631479213.027,1,88,12,31923,587,50,46,124.79,16
1631479213.13,1,88,12,31923,587,50,46,121.95,16
1631479213.233,1,88,12,31923,587,50,46,124.85,16
1631479213.336,1,88,12,31923,587,50,46,123.3,16
1631479213.439,1,88,12,31923,587,50,46,123.92,16
1631479213.544,1,88,12,31923,587,50,46,122.72,16
1631479213.647,1,88,12,31923,587,50,46,124.61,16
1631479213.75,1,88,12,31923,587,50,46,123.82,16
1631479213.853,1,88,12,31923,587,50,46,114.91,16
1631479213.956,1,88,12,31923,587,50,46,121.11,16
1631479214.059,1,90,12,31923,587,50,46,120.93,16
1631479214.162,1,90,12,31923,587,50,46,123.81,16
1631479214.267,1,88,12,31923,587,50,46,125.42,16
1631479214.37,1,88,12,31923,587,50,46,124.68,16
1631479214.473,1,88,12,31923,587,50,46,124.78,16
1631479214.576,1,88,12,31923,587,50,46,124.28,16
1631479214.679,1,88,12,31923,587,50,46,124.61,16
1631479214.782,1,88,12,31923,587,50,46,106.8,16
1631479214.885,1,87,12,31923,587,50,46,124.21,16
1631479214.991,1,87,12,31923,587,50,46,121.65,16
1631479215.094,1,87,12,31923,587,50,46,123.93,16
1631479215.197,1,87,12,31923,587,50,46,122.77,16
1631479215.3,1,87,12,31923,587,50,46,124.48,16
1631479215.402,1,88,12,31923,587,50,46,122.61,16
1631479215.505,1,88,12,31923,587,50,46,122.98,16
1631479215.608,1,90,12,31923,587,50,46,124.74,16
1631479215.711,1,88,12,31923,587,50,46,103.1,16
1631479215.815,1,88,12,31923,587,50,46,124.18,16
1631479215.918,1,88,12,31923,587,50,46,118.67,16
1631479216.021,1,88,12,31923,587,50,46,123.51,16
1631479216.124,1,88,12,31923,587,50,46,122.64,16
1631479216.227,1,88,12,31923,587,50,46,124.56,16
1631479216.33,1,88,12,31923,587,50,46,121.32,16
1631479216.433,1,88,12,31923,587,50,46,124.39,16
1631479216.536,1,84,11,31923,587,50,46,125.57,16
1631479216.639,1,84,11,31923,587,50,46,123.68,16
1631479216.747,1,88,12,31923,587,50,46,124.84,16
1631479216.85,1,88,12,31923,587,50,46,105.93,16
1631479216.952,1,87,12,31923,587,50,46,124.78,16
1631479217.055,1,88,12,31923,587,50,46,119.27,16
1631479217.158,1,88,12,31923,587,50,46,124.46,16
1631479217.261,1,90,12,31923,587,50,46,122.49,16
1631479217.364,1,90,12,31923,587,50,46,123.33,16
1631479217.467,1,87,12,31923,587,50,46,122.85,16
1631479217.573,1,87,12,31923,587,50,46,124.03,16
1631479217.676,1,87,12,31923,587,50,46,124.58,16
1631479217.779,1,88,12,31923,587,50,46,106.12,16
1631479217.882,1,88,12,31923,587,50,46,123.55,16
1631479217.985,1,88,12,31923,587,50,46,119.5,16
1631479218.087,1,88,12,31923,587,50,46,122.88,16
1631479218.191,1,88,12,31923,587,50,46,122.28,16
1631479218.294,1,88,12,31923,587,50,46,123.47,16
1631479218.396,1,88,12,31923,587,50,46,123.85,16
1631479218.499,1,88,12,31923,587,50,46,123.76,16
1631479218.605,1,88,12,31923,587,50,46,124.1,16
1631479218.708,1,88,12,31923,587,50,46,122.46,16
1631479218.811,1,88,12,31923,587,50,46,124.69,16
1631479218.914,1,90,12,31923,587,50,46,116.04,16
1631479219.017,1,90,12,31923,587,50,46,124.41,16
1631479219.12,1,88,12,31923,587,50,46,121.65,16
1631479219.223,1,88,12,31923,587,50,46,122.55,16
1631479219.326,1,88,12,31923,587,50,46,123.49,16
1631479219.429,1,88,12,31923,587,50,46,121.66,16
1631479219.532,1,88,12,31923,587,50,46,122.34,16
1631479219.635,1,88,12,31923,587,50,46,124.07,16
1631479219.738,1,88,12,31923,587,50,46,124.51,16
1631479219.843,1,87,12,31923,587,50,46,98.4,16
1631479219.946,1,87,12,31923,587,50,46,125.21,16
1631479220.049,1,87,12,31923,587,50,46,121.45,16
1631479220.152,1,88,12,31923,587,50,46,122.9,16
1631479220.254,1,84,11,31923,587,50,46,119.35,16
1631479220.357,1,84,11,31923,587,50,46,123.45,16
1631479220.46,1,88,12,31923,587,50,46,124.48,16
1631479220.563,1,88,12,31923,587,50,46,124.29,16
1631479220.666,1,90,12,31923,587,50,46,124.15,16
1631479220.769,1,88,12,31923,587,50,46,125.61,16
1631479220.872,1,88,12,31923,587,50,46,123.53,16
1631479220.975,1,88,12,31923,587,50,46,108.47,16
1631479221.078,1,88,12,31923,587,50,46,122.5,16
1631479221.181,1,88,12,31923,587,50,46,121.36,16
1631479221.286,1,88,12,31923,587,50,46,124.1,16
1631479221.389,1,88,12,31923,587,50,46,122.84,16
1631479221.492,1,88,12,31923,587,50,46,124.24,16
1631479221.595,1,88,12,31923,587,50,46,124.02,16
1631479221.698,1,88,12,31923,587,50,46,123.33,16
1631479221.801,1,88,12,31923,587,50,46,123.22,16
1631479221.904,1,88,12,31923,587,50,46,114.49,16
1631479222.006,1,88,12,31923,587,50,46,123.71,16
1631479222.109,1,88,12,31923,587,50,46,113.89,16
1631479222.212,1,87,12,31923,587,50,46,125.28,16
1631479222.315,1,88,12,31923,587,50,46,121.27,16
1631479222.419,1,88,12,31923,587,50,46,123.84,16
1631479222.523,1,90,12,31923,587,50,46,122.5,16
1631479222.632,1,88,12,31923,587,50,46,125.15,16
1631479222.735,1,88,12,31923,587,50,46,124.45,16
1631479222.838,1,88,12,31923,587,50,46,122.73,16
1631479222.94,1,88,12,31923,587,50,46,124.68,16
1631479223.043,1,88,12,31923,587,50,46,115.58,16
1631479223.146,1,88,12,31923,587,50,46,123.97,16
1631479223.249,1,88,12,31923,587,50,46,122.59,16
1631479223.352,1,88,12,31923,587,50,46,124.94,16
1631479223.455,1,88,12,31923,587,50,46,123.57,16
1631479223.558,1,88,12,31923,587,50,46,124.44,16
1631479223.661,1,88,12,31923,587,50,46,123.93,16
1631479223.763,1,88,12,31923,587,50,46,124.17,16
1631479223.866,1,88,12,31923,587,50,46,123.64,16
1631479223.969,1,88,12,31923,587,50,46,86.7,16
1631479224.072,1,85,11,31923,587,50,46,123.14,16
1631479224.177,1,88,12,31923,587,50,46,117.66,16
1631479224.28,1,88,12,31923,587,50,46,123.62,16
1631479224.383,1,89,12,31923,587,50,46,122.07,16
1631479224.486,1,89,12,31923,587,50,46,122.64,16
1631479224.589,1,87,12,31923,587,50,46,122.86,16
1631479224.692,1,87,12,31923,587,50,46,124.52,16
1631479224.795,1,87,12,31923,587,50,46,123.23,16
1631479224.901,1,88,12,31923,587,50,46,124.46,16
1631479225.004,1,88,12,31923,587,50,46,123.28,16
1631479225.107,1,88,12,31923,587,50,46,112.16,16
1631479225.21,1,88,12,31923,587,50,46,124.05,16
1631479225.313,1,88,12,31923,587,50,46,122.49,16
1631479225.416,1,88,12,31923,587,50,46,124.09,16
1631479225.519,1,88,12,31923,587,50,46,123.49,16
1631479225.623,1,88,12,31923,587,50,46,124.6,16
1631479225.726,1,88,12,31923,587,50,46,122.49,16
1631479225.828,1,88,12,31923,587,50,46,121.92,16
1631479225.931,1,90,12,31923,587,50,46,123.23,16
1631479226.034,1,88,12,31923,587,50,45,100.21,16
1631479226.137,1,88,12,31923,587,50,46,124.94,16
1631479226.24,1,88,12,31923,587,50,46,119.64,16
1631479226.344,1,88,12,31923,587,50,46,124.26,16
1631479226.447,1,88,12,31923,587,50,46,123.32,16
1631479226.55,1,88,12,31923,587,50,46,124.2,16
1631479226.653,1,88,12,31923,587,50,46,124.22,16
1631479226.756,1,87,12,31923,587,50,46,124.53,16
1631479226.86,1,87,12,31923,587,50,46,123.8,16
1631479226.963,1,87,12,31923,587,50,46,123.15,16
1631479227.066,1,88,12,31923,587,50,46,123.76,16
1631479227.169,1,88,12,31923,587,50,46,112.49,16
1631479227.272,1,88,12,31923,587,50,46,124.07,16
1631479227.375,1,90,12,31923,587,50,46,122.63,16
1631479227.478,1,90,12,31923,587,50,46,124.57,16
1631479227.581,1,88,12,31923,587,50,46,124.6,16
1631479227.684,1,88,12,31923,587,50,46,124.61,16
1631479227.788,1,88,12,31923,587,50,46,124.32,16
1631479227.891,1,84,11,31923,587,50,46,122.42,16
1631479227.994,1,84,11,31923,587,50,46,122.59,16
1631479228.097,1,88,12,31923,587,50,46,123.64,16
1631479228.2,1,88,12,31923,587,50,46,124.78,16
1631479228.302,1,88,12,31923,587,50,46,114.51,16
1631479228.405,1,88,12,31923,587,50,46,124.7,16
1631479228.51,1,88,12,31923,587,50,46,122.36,16
1631479228.613,1,88,12,31923,587,50,46,123.76,16
1631479228.716,1,88,12,31923,587,50,46,122.72,16
1631479228.819,1,88,12,31923,587,50,46,122.68,16
1631479228.921,1,90,12,31923,587,50,46,124.46,16
1631479229.024,1,88,12,31923,587,50,46,123.57,16
1631479229.127,1,88,12,31923,587,50,46,125.76,16
1631479229.231,1,87,12,31923,587,50,46,100.29,16
1631479229.334,1,87,12,31923,587,50,46,123.7,16
1631479229.437,1,87,12,31923,587,50,46,119.75,16
1631479229.54,1,88,12,31923,587,50,46,123.86,16
1631479229.643,1,88,12,31923,587,50,46,122.55,16
1631479229.746,1,88,12,31923,587,50,46,124.24,16
1631479229.849,1,88,12,31923,587,50,46,123.22,16
1631479229.953,1,88,12,31923,587,50,46,123.19,16
1631479230.056,1,88,12,31923,587,50,46,124.15,16
1631479230.159,1,88,12,31923,587,50,46,124.75,16
1631479230.262,1,88,12,31923,587,50,46,123.47,16
1631479230.365,1,88,12,31923,587,50,46,118.16,16
1631479230.469,1,88,12,31923,587,50,46,123.99,16
