Step,Node,Series,ElapsedTime,EpochTime,CPUFrequency,CPUTime,CPUUtilization,RSS,VMSize,Pages,ReadMB,WriteMB
batch,r3117156-n136082,0,3350,1614920094,891,9.99,99.9,3944384,17643832,0,0.0,0.000296
batch,r3117156-n136082,0,3360,1614920104,898,9.98,99.8,3944384,17643832,0,0.0,0.0
batch,r3117156-n136082,0,3370,1614920114,906,9.99,99.9,3944384,17643832,0,0.0,0.000296
batch,r3117156-n136082,0,3380,1614920124,913,9.99,99.9,3944384,17643832,0,0.0,0.0
batch,r3117156-n136082,0,3390,1614920134,921,9.99,99.9,3944384,17643832,0,0.0,0.000298
batch,r3117156-n136082,0,3400,1614920144,928,9.99,99.9,3944384,17643832,0,0.0,0.000292
batch,r3117156-n136082,0,3410,1614920154,936,9.98,99.8,3944384,17643832,0,0.0,0.0
batch,r3117156-n136082,0,3420,1614920164,943,9.97,99.7,3944384,17643832,0,0.0,0.000292
batch,r3117156-n136082,0,3430,1614920174,950,9.98,99.8,3944384,17643832,0,0.0,0.0
batch,r3117156-n136082,0,3440,1614920184,957,9.96,99.6,3944420,17643832,0,0.0,218.38659700000002
batch,r3117156-n136082,0,3450,1614920194,965,9.99,99.9,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3460,1614920204,972,9.99,99.9,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3470,1614920214,979,9.99,99.9,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3480,1614920224,986,9.99,99.9,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3490,1614920234,993,9.99,99.9,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3500,1614920244,1000,9.98,99.8,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3510,1614920254,1007,9.99,99.9,3944420,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,3520,1614920264,1014,9.99,99.9,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3530,1614920274,1021,9.98,99.8,3944420,17873208,0,0.0,0.00033
batch,r3117156-n136082,0,3540,1614920284,1028,10.0,100.0,3944420,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,3550,1614920294,1035,9.99,99.9,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3560,1614920304,1042,9.99,99.9,3944420,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,3570,1614920314,1048,9.96,99.6,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3580,1614920324,1055,9.98,99.8,3944420,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,3590,1614920334,1062,9.98,99.8,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3600,1614920344,1068,10.0,100.0,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3610,1614920354,1075,9.96,99.6,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3620,1614920364,1081,9.99,99.9,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3630,1614920374,1088,9.97,99.7,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3640,1614920384,1094,9.98,99.8,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3650,1614920394,1101,9.98,99.8,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3660,1614920404,1107,9.98,99.8,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3670,1614920414,1114,9.99,99.9,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3680,1614920424,1120,9.98,99.8,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3690,1614920434,1126,9.97,99.7,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3700,1614920444,1133,9.98,99.8,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3710,1614920454,1139,9.95,99.5,3944420,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,3720,1614920464,1145,9.98,99.8,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3730,1614920474,0,9.97,99.7,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3740,1614920484,9,9.99,99.9,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3750,1614920494,18,9.97,99.7,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3760,1614920504,27,9.99,99.9,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3770,1614920514,36,9.98,99.8,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3780,1614920524,45,9.98,99.8,3944420,17873208,0,0.0,0.000288
batch,r3117156-n136082,0,3790,1614920534,54,9.98,99.8,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3800,1614920544,63,9.98,99.8,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3810,1614920554,72,9.99,99.9,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3820,1614920564,81,9.99,99.9,3944420,17873208,0,0.0,0.00033
batch,r3117156-n136082,0,3830,1614920574,90,9.98,99.8,3944420,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,3840,1614920584,98,9.98,99.8,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3850,1614920594,107,9.98,99.8,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3860,1614920604,116,9.98,99.8,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3870,1614920614,124,9.98,99.8,3944420,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3880,1614920624,133,9.98,99.8,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3890,1614920634,142,9.99,99.9,3944420,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3900,1614920644,150,9.98,99.8,3944420,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,3910,1614920654,155,5.96,59.6,3708680,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3920,1614920664,163,9.88,98.8,3709244,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3930,1614920674,172,9.99,99.9,3709308,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3940,1614920684,180,9.99,99.9,3709308,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3950,1614920694,188,9.97,99.7,3709308,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3960,1614920704,197,9.99,99.9,3709320,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,3970,1614920714,205,9.98,99.8,3709320,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,3980,1614920724,213,9.98,99.8,3709320,17873208,0,0.0,0.0
batch,r3117156-n136082,0,3990,1614920734,221,10.0,100.0,3709320,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4000,1614920744,229,9.99,99.9,3709320,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4010,1614920754,237,9.99,99.9,3709320,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4020,1614920764,245,9.99,99.9,3709320,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4030,1614920774,253,9.99,99.9,3709328,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4040,1614920784,261,9.99,99.9,3709332,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4050,1614920794,269,9.99,99.9,3709332,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4060,1614920804,277,9.99,99.9,3709332,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,4070,1614920814,285,9.99,99.9,3709332,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4080,1614920824,292,9.99,99.9,3709332,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,4090,1614920834,300,9.95,99.5,3709332,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4100,1614920844,308,10.0,100.0,3709332,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4110,1614920854,316,9.98,99.8,3709460,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4120,1614920864,323,9.47,94.7,3709932,17873208,0,0.0,0.00033
batch,r3117156-n136082,0,4130,1614920874,330,9.99,99.9,3709932,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4140,1614920884,338,9.979,99.79,3709932,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4150,1614920894,345,10.0,100.0,3709932,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4160,1614920904,353,10.0,100.0,3709932,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,4170,1614920914,360,9.971,99.71,3709932,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4180,1614920924,368,9.97,99.7,3709932,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4190,1614920934,375,9.979,99.79,3709932,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4200,1614920944,382,9.981,99.81,3709932,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4210,1614920954,390,9.99,99.9,3709932,17873208,0,0.0,0.000265
batch,r3117156-n136082,0,4220,1614920964,397,9.98,99.8,3709932,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4230,1614920974,404,9.99,99.9,3709932,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4240,1614920984,411,9.95,99.5,3709932,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4250,1614920994,418,9.98,99.8,3709932,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4260,1614921004,426,9.99,99.9,3709932,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4270,1614921014,433,9.97,99.7,3709932,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4280,1614921024,440,9.96,99.6,3709932,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4290,1614921034,447,9.99,99.9,3709932,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4300,1614921044,454,9.87,98.7,3710124,17873208,0,0.0,0.000782
batch,r3117156-n136082,0,4310,1614921054,461,9.97,99.7,3710124,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4320,1614921064,468,9.96,99.6,3710124,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4330,1614921074,474,9.98,99.8,3710156,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4340,1614921084,481,9.98,99.8,3710224,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,4350,1614921094,488,9.99,99.9,3710224,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4360,1614921104,495,9.98,99.8,3710224,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4370,1614921114,502,9.97,99.7,3710224,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4380,1614921124,508,9.99,99.9,3710224,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4390,1614921134,515,9.97,99.7,3710224,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4400,1614921144,522,9.98,99.8,3710224,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4410,1614921154,528,10.01,100.1,3710224,17873208,0,0.0,0.00033
batch,r3117156-n136082,0,4420,1614921164,535,9.97,99.7,3710224,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4430,1614921174,542,9.99,99.9,3710224,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4440,1614921184,548,9.99,99.9,3710224,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4450,1614921194,555,9.99,99.9,3710224,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4460,1614921204,561,9.98,99.8,3710224,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4470,1614921214,568,9.97,99.7,3710224,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,4480,1614921224,574,9.97,99.7,3710224,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4490,1614921234,581,9.99,99.9,3710224,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4500,1614921244,587,9.98,99.8,3710224,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4510,1614921254,593,9.98,99.8,3710228,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4520,1614921264,600,9.99,99.9,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4530,1614921274,606,9.99,99.9,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4540,1614921284,612,9.96,99.6,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4550,1614921294,618,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4560,1614921304,625,9.98,99.8,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4570,1614921314,631,9.98,99.8,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4580,1614921324,637,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4590,1614921334,643,9.99,99.9,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4600,1614921344,649,9.98,99.8,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4610,1614921354,655,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4620,1614921364,661,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4630,1614921374,667,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4640,1614921384,673,9.98,99.8,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4650,1614921394,679,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4660,1614921404,685,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4670,1614921414,691,9.98,99.8,3710240,17873208,0,0.0,0.000298
batch,r3117156-n136082,0,4680,1614921424,697,9.98,99.8,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4690,1614921434,703,9.98,99.8,3710240,17873208,0,0.0,0.00033
batch,r3117156-n136082,0,4700,1614921444,709,9.98,99.8,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4710,1614921454,715,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4720,1614921464,721,9.99,99.9,3710240,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,4730,1614921474,726,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4740,1614921484,732,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4750,1614921494,738,9.98,99.8,3710240,17873208,0,0.0,0.000298
batch,r3117156-n136082,0,4760,1614921504,744,9.98,99.8,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4770,1614921514,749,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4780,1614921524,755,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4790,1614921534,761,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4800,1614921544,766,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4810,1614921554,772,9.98,99.8,3710240,17873208,0,0.0,0.000298
batch,r3117156-n136082,0,4820,1614921564,777,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4830,1614921574,783,9.98,99.8,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4840,1614921584,788,9.98,99.8,3710240,17873208,0,0.0,0.000298
batch,r3117156-n136082,0,4850,1614921594,794,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4860,1614921604,799,9.98,99.8,3710240,17873208,0,0.0,0.000298
batch,r3117156-n136082,0,4870,1614921614,805,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4880,1614921624,810,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,4890,1614921634,816,9.99,99.9,3710240,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,4900,1614921644,821,9.97,99.7,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4910,1614921654,826,9.99,99.9,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4920,1614921664,832,9.96,99.6,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,4930,1614921674,837,9.99,99.9,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4940,1614921684,842,9.98,99.8,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4950,1614921694,848,9.98,99.8,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,4960,1614921704,853,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4970,1614921714,858,9.98,99.8,3710240,17873208,0,0.0,0.0006219999999999999
batch,r3117156-n136082,0,4980,1614921724,0,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,4990,1614921734,6,9.98,99.8,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5000,1614921744,13,9.99,99.9,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5010,1614921754,20,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5020,1614921764,27,9.98,99.8,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5030,1614921774,34,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5040,1614921784,41,9.97,99.7,3710240,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5050,1614921794,47,9.99,99.9,3710240,17873208,0,0.0,0.000288
batch,r3117156-n136082,0,5060,1614921804,54,9.97,99.7,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5070,1614921814,61,9.99,99.9,3710240,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5080,1614921824,67,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5090,1614921834,74,9.98,99.8,3710240,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5100,1614921844,81,9.98,99.8,3710240,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5110,1614921854,87,9.97,99.7,3710240,17873208,0,0.0,0.00062
batch,r3117156-n136082,0,5120,1614921864,94,9.54,95.4,3710796,17873208,0,0.0,218.385975
batch,r3117156-n136082,0,5130,1614921874,100,9.98,99.8,3710796,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5140,1614921884,107,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5150,1614921894,113,9.98,99.8,3710796,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5160,1614921904,120,9.98,99.8,3710796,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5170,1614921914,126,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5180,1614921924,133,9.98,99.8,3710796,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,5190,1614921934,139,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5200,1614921944,145,9.98,99.8,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5210,1614921954,152,9.98,99.8,3710796,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,5220,1614921964,158,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5230,1614921974,164,9.98,99.8,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5240,1614921984,171,9.99,99.9,3710796,17873208,0,0.0,0.000624
batch,r3117156-n136082,0,5250,1614921994,177,9.97,99.7,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5260,1614922004,183,9.99,99.9,3710796,17873208,0,0.0,0.00029
batch,r3117156-n136082,0,5270,1614922014,189,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5280,1614922024,195,9.98,99.8,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5290,1614922034,202,9.98,99.8,3710796,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5300,1614922044,208,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5310,1614922054,214,9.98,99.8,3710796,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5320,1614922064,220,9.98,99.8,3710796,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5330,1614922074,226,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5340,1614922084,232,9.98,99.8,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5350,1614922094,238,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5360,1614922104,244,9.98,99.8,3710796,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5370,1614922114,250,9.98,99.8,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5380,1614922124,256,9.99,99.9,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5390,1614922134,262,9.97,99.7,3710796,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5400,1614922144,268,9.99,99.9,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5410,1614922154,274,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5420,1614922164,280,9.97,99.7,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5430,1614922174,285,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5440,1614922184,291,9.98,99.8,3710796,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5450,1614922194,297,9.98,99.8,3710796,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5460,1614922204,303,9.98,99.8,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5470,1614922214,309,9.98,99.8,3710796,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5480,1614922224,314,9.99,99.9,3710796,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5490,1614922234,320,9.97,99.7,3710796,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5500,1614922244,326,9.98,99.8,3710796,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5510,1614922254,331,9.99,99.9,3710796,17873208,0,0.0,0.00033
batch,r3117156-n136082,0,5520,1614922264,337,9.97,99.7,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5530,1614922274,343,9.99,99.9,3710800,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5540,1614922284,348,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5550,1614922294,354,9.98,99.8,3710800,17873208,0,0.0,0.000288
batch,r3117156-n136082,0,5560,1614922304,360,9.98,99.8,3710800,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5570,1614922314,365,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5580,1614922324,371,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5590,1614922334,376,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5600,1614922344,382,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5610,1614922354,387,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5620,1614922364,393,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5630,1614922374,398,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5640,1614922384,403,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5650,1614922394,409,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5660,1614922404,414,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5670,1614922414,420,9.99,99.9,3710800,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5680,1614922424,425,9.97,99.7,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5690,1614922434,430,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5700,1614922444,436,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5710,1614922454,441,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5720,1614922464,446,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5730,1614922474,451,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5740,1614922484,457,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5750,1614922494,462,9.99,99.9,3710800,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5760,1614922504,467,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5770,1614922514,472,9.98,99.8,3710800,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5780,1614922524,477,9.99,99.9,3710800,17873208,0,0.0,0.00033
batch,r3117156-n136082,0,5790,1614922534,482,9.98,99.8,3710800,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5800,1614922544,488,9.98,99.8,3710800,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5810,1614922554,493,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5820,1614922564,498,9.99,99.9,3710800,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5830,1614922574,503,9.96,99.6,3710800,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5840,1614922584,508,9.99,99.9,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5850,1614922594,513,9.97,99.7,3710800,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5860,1614922604,518,9.98,99.8,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5870,1614922614,523,9.98,99.8,3710800,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5880,1614922624,528,9.99,99.9,3710800,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5890,1614922634,533,9.97,99.7,3710800,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5900,1614922644,538,9.98,99.8,3710800,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5910,1614922654,543,9.97,99.7,3710808,17873208,0,0.0,0.000786
batch,r3117156-n136082,0,5920,1614922664,548,9.98,99.8,3710808,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5930,1614922674,553,9.98,99.8,3710808,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,5940,1614922684,557,9.98,99.8,3710808,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5950,1614922694,562,9.98,99.8,3710808,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5960,1614922704,567,9.98,99.8,3710808,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,5970,1614922714,572,9.99,99.9,3710808,17873208,0,0.0,0.0
batch,r3117156-n136082,0,5980,1614922724,577,9.97,99.7,3710808,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,5990,1614922734,582,9.98,99.8,3710808,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,6000,1614922744,586,9.98,99.8,3710808,17873208,0,0.0,0.0
batch,r3117156-n136082,0,6010,1614922754,591,9.98,99.8,3710808,17873208,0,0.0,0.000292
batch,r3117156-n136082,0,6020,1614922764,596,9.98,99.8,3710808,17873208,0,0.0,0.0
batch,r3117156-n136082,0,6030,1614922774,601,9.98,99.8,3710808,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,6040,1614922784,605,9.98,99.8,3710808,17873208,0,0.0,0.000296
batch,r3117156-n136082,0,6050,1614922794,610,9.98,99.8,3710808,17873208,0,0.0,0.0
batch,r3117156-n136082,0,6060,1614922804,615,9.99,99.9,3710808,17873208,0,0.0,0.0006259999999999999
batch,r3117156-n136082,0,6070,1614922814,619,9.98,99.8,3710808,17873208,0,0.0,0.000294
batch,r3117156-n136082,0,6080,1614922824,624,9.97,99.7,3710808,17873208,0,0.0,0.0
